[2025-10-27 15:40:42.480600] --- Starting Log for Run: 20251027_154042 ---
[2025-10-27 15:41:52.997963] Error processing 603878.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.997965] Error processing 002140.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.997967] Error processing 002928.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.997969] Error processing 002725.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.997971] Error processing 688039.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.997973] Error processing 600268.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.997975] Error processing 002294.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.997977] Error processing 605111.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.997979] Error processing 688120.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.997981] Error processing 000629.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.997983] Error processing 688175.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.997985] Error processing 603307.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.997987] Error processing 600760.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.997989] Error processing 301616.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.997992] Error processing 002670.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.997994] Error processing 000962.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.997996] Error processing 300563.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.997998] Error processing 002952.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998000] Error processing 688037.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998002] Error processing 300854.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998004] Error processing 688268.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998006] Error processing 688200.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998007] Error processing 600536.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998009] Error processing 002453.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998011] Error processing 000977.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998013] Error processing 688251.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998039] Error processing 000753.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998041] Error processing 601717.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998043] Error processing 301209.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998045] Error processing 000985.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998047] Error processing 920225.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998049] Error processing 688325.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998051] Error processing 688332.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998053] Error processing 600060.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998055] Error processing 688116.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998057] Error processing 605068.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998059] Error processing 603917.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998061] Error processing 688653.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998063] Error processing 688138.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998065] Error processing 600170.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998067] Error processing 300378.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998069] Error processing 688027.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998106] Error processing 300904.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998109] Error processing 605358.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998111] Error processing 301192.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998113] Error processing 000957.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998115] Error processing 605399.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998117] Error processing 300250.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998119] Error processing 688521.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998121] Error processing 688361.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998123] Error processing 600875.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998125] Error processing 300604.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998127] Error processing 002919.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998129] Error processing 688380.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998130] Error processing 601279.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998132] Error processing 603993.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998134] Error processing 000590.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998136] Error processing 002276.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998138] Error processing 601618.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998140] Error processing 688392.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998142] Error processing 003002.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998144] Error processing 002150.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998146] Error processing 688063.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998148] Error processing 002048.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998150] Error processing 003023.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998151] Error processing 300666.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998153] Error processing 688373.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998155] Error processing 601615.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998157] Error processing 600167.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998159] Error processing 688676.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998161] Error processing 605566.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998163] Error processing 603683.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998165] Error processing 600215.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998167] Error processing 603312.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998169] Error processing 002059.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998171] Error processing 688409.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998173] Error processing 605389.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998175] Error processing 603239.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998177] Error processing 688147.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998178] Error processing 688077.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998180] Error processing 603810.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998182] Error processing 603035.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998184] Error processing 688083.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998186] Error processing 920576.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998188] Error processing 001206.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998190] Error processing 000776.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998192] Error processing 688330.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998194] Error processing 600234.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998196] Error processing 300769.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998198] Error processing 600711.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998200] Error processing 000672.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998202] Error processing 603306.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998204] Error processing 688290.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998206] Error processing 600363.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998208] Error processing 603978.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998210] Error processing 603421.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998212] Error processing 603610.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998214] Error processing 300582.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998216] Error processing 600508.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998218] Error processing 603226.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998219] Error processing 000020.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998221] Error processing 600067.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998223] Error processing 300517.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998225] Error processing 300346.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998227] Error processing 300066.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998229] Error processing 001309.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998231] Error processing 002910.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998233] Error processing 600056.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998235] Error processing 000021.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998237] Error processing 002925.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998239] Error processing 000630.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998241] Error processing 300507.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998243] Error processing 000737.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998244] Error processing 688545.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998246] Error processing 300260.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998248] Error processing 002394.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998250] Error processing 300520.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998252] Error processing 601727.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998255] Error processing 002371.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998257] Error processing 600382.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998258] Error processing 300443.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998260] Error processing 688206.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998262] Error processing 300935.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998264] Error processing 688160.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998266] Error processing 002346.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998268] Error processing 688210.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998270] Error processing 920145.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998272] Error processing 300357.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998274] Error processing 605488.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998276] Error processing 300836.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998278] Error processing 002497.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998280] Error processing 601326.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998282] Error processing 688282.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998284] Error processing 002295.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998295] Error processing 600362.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998298] Error processing 603269.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998300] Error processing 002765.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998302] Error processing 002905.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998304] Error processing 600089.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998306] Error processing 688559.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998307] Error processing 000665.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998309] Error processing 000923.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998311] Error processing 002778.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998313] Error processing 301369.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998315] Error processing 002560.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998317] Error processing 688401.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998319] Error processing 600996.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998321] Error processing 300115.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998323] Error processing 301075.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998325] Error processing 300001.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998327] Error processing 002701.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998329] Error processing 601616.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998331] Error processing 605588.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998333] Error processing 002546.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998335] Error processing 001208.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998337] Error processing 300151.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998339] Error processing 000905.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998340] Error processing 300185.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998342] Error processing 000531.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998344] Error processing 688360.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998346] Error processing 300818.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998348] Error processing 600237.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998350] Error processing 300863.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998352] Error processing 000727.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998354] Error processing 000571.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998356] Error processing 002045.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998358] Error processing 603889.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998360] Error processing 600637.SS in screening logic: 'trade_date'
[2025-10-27 15:41:52.998362] Error processing 300593.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998379] Error processing 000777.SZ in screening logic: 'trade_date'
[2025-10-27 15:41:52.998381] Error processing 002430.SZ in screening logic: 'trade_date'
