[2025-10-26 11:13:02.192864] --- Starting Log for Run: 20251026_111302 ---
[2025-10-26 11:13:38.626970] Error plotting K-line for 002701.SZ 奥瑞金: Wrong type for data, in make_addplot()
[2025-10-26 11:13:39.488006] Error plotting K-line for 002048.SZ 宁波华翔: Wrong type for data, in make_addplot()
[2025-10-26 11:13:39.851942] Error plotting K-line for 002255.SZ 海陆重工: Wrong type for data, in make_addplot()
[2025-10-26 11:13:40.002219] Error plotting K-line for 688027.SS 国盾量子: Wrong type for data, in make_addplot()
[2025-10-26 11:13:40.109207] Error plotting K-line for 301192.SZ 泰祥股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:40.513939] Error plotting K-line for 002971.SZ 和远气体: Wrong type for data, in make_addplot()
[2025-10-26 11:13:40.581893] Error plotting K-line for 300346.SZ 南大光电: Wrong type for data, in make_addplot()
[2025-10-26 11:13:40.751066] Error plotting K-line for 300854.SZ 中兰环保: Wrong type for data, in make_addplot()
[2025-10-26 11:13:40.887330] Error plotting K-line for 000978.SZ 桂林旅游: Wrong type for data, in make_addplot()
[2025-10-26 11:13:41.168113] Error plotting K-line for 600637.SS 东方明珠: Wrong type for data, in make_addplot()
[2025-10-26 11:13:41.326364] Error plotting K-line for 605155.SS 西大门: Wrong type for data, in make_addplot()
[2025-10-26 11:13:41.598077] Error plotting K-line for 002968.SZ 新大正: Wrong type for data, in make_addplot()
[2025-10-26 11:13:41.772708] Error plotting K-line for 300001.SZ 特锐德: Wrong type for data, in make_addplot()
[2025-10-26 11:13:41.828604] Error plotting K-line for 301391.SZ 卡莱特: Wrong type for data, in make_addplot()
[2025-10-26 11:13:42.036586] Error plotting K-line for 000905.SZ 厦门港务: Wrong type for data, in make_addplot()
[2025-10-26 11:13:42.249613] Error plotting K-line for 600167.SS 联美控股: Wrong type for data, in make_addplot()
[2025-10-26 11:13:42.307096] Error plotting K-line for 605389.SS 长龄液压: Wrong type for data, in make_addplot()
[2025-10-26 11:13:42.498525] Error plotting K-line for 688210.SS 统联精密: Wrong type for data, in make_addplot()
[2025-10-26 11:13:42.637042] Error plotting K-line for 920576.SZ 天力复合: Wrong type for data, in make_addplot()
[2025-10-26 11:13:42.704389] Error plotting K-line for 002803.SZ 吉宏股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:42.837274] Error plotting K-line for 600875.SS 东方电气: Wrong type for data, in make_addplot()
[2025-10-26 11:13:42.921489] Error plotting K-line for 002430.SZ 杭氧股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:43.099241] Error plotting K-line for 002294.SZ 信立泰: Wrong type for data, in make_addplot()
[2025-10-26 11:13:43.159414] Error plotting K-line for 688361.SS 中科飞测: Wrong type for data, in make_addplot()
[2025-10-26 11:13:43.281776] Error plotting K-line for 002696.SZ 百洋股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:43.427507] Error plotting K-line for 688653.SS 康希通信: Wrong type for data, in make_addplot()
[2025-10-26 11:13:43.692319] Error plotting K-line for 600363.SS 联创光电: Wrong type for data, in make_addplot()
[2025-10-26 11:13:44.005941] Error plotting K-line for 300904.SZ 威力传动: Wrong type for data, in make_addplot()
[2025-10-26 11:13:44.181794] Error plotting K-line for 002205.SZ 国统股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:44.695479] Error plotting K-line for 688200.SS 华峰测控: Wrong type for data, in make_addplot()
[2025-10-26 11:13:44.849708] Error plotting K-line for 301525.SZ 儒竞科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:44.973856] Error plotting K-line for 301256.SZ 华融化学: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.045247] Error plotting K-line for 600215.SS 派斯林: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.093450] Error plotting K-line for 000021.SZ 深科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.111019] Error plotting K-line for 300893.SZ 松原安全: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.124186] Error plotting K-line for 301292.SZ 海科新源: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.152443] Error plotting K-line for 301215.SZ 中汽股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.207750] Error plotting K-line for 601279.SS 英利汽车: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.262909] Error plotting K-line for 688469.SS 芯联集成-U: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.294173] Error plotting K-line for 002145.SZ 钛能化学: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.323751] Error plotting K-line for 605566.SS 福莱蒽特: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.400928] Error plotting K-line for 300066.SZ 三川智慧: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.436573] Error plotting K-line for 600980.SS 北矿科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.587019] Error plotting K-line for 300378.SZ 鼎捷数智: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.666821] Error plotting K-line for 603917.SS 合力科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.687735] Error plotting K-line for 603978.SS 深圳新星: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.700034] Error plotting K-line for 001379.SZ 腾达科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.726877] Error plotting K-line for 300260.SZ 新莱应材: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.783353] Error plotting K-line for 002295.SZ 精艺股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.851662] Error plotting K-line for 002850.SZ 科达利: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.895867] Error plotting K-line for 300912.SZ 凯龙高科: Wrong type for data, in make_addplot()
[2025-10-26 11:13:45.941759] Error plotting K-line for 603269.SS 海鸥股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.053838] Error plotting K-line for 002402.SZ 和而泰: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.087751] Error plotting K-line for 688206.SS 概伦电子: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.193723] Error plotting K-line for 002184.SZ 海得控制: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.210558] Error plotting K-line for 688160.SS 步科股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.306308] Error plotting K-line for 002303.SZ 美盈森: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.424863] Error plotting K-line for 301369.SZ 联动科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.526734] Error plotting K-line for 688147.SS 微导纳米: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.541761] Error plotting K-line for 688120.SS 华海清科: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.571913] Error plotting K-line for 002243.SZ 力合科创: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.611952] Error plotting K-line for 603312.SS 西典新能: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.677504] Error plotting K-line for 603618.SS 杭电股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.725302] Error plotting K-line for 000020.SZ 深华发Ａ: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.753504] Error plotting K-line for 002510.SZ 天汽模: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.793982] Error plotting K-line for 688325.SS 赛微微电: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.811227] Error plotting K-line for 688521.SS 芯原股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:46.976281] Error plotting K-line for 000977.SZ 浪潮信息: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.103359] Error plotting K-line for 000727.SZ 冠捷科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.172753] Error plotting K-line for 002560.SZ 通达股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.315782] Error plotting K-line for 688138.SS 清溢光电: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.410740] Error plotting K-line for 301148.SZ 嘉戎技术: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.440986] Error plotting K-line for 301012.SZ 扬电科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.477108] Error plotting K-line for 688175.SS 高凌信息: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.516243] Error plotting K-line for 300151.SZ 昌红科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.608420] Error plotting K-line for 002725.SZ 跃岭股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.636532] Error plotting K-line for 603810.SS 丰山集团: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.690246] Error plotting K-line for 301308.SZ 江波龙: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.716484] Error plotting K-line for 300285.SZ 国瓷材料: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.732862] Error plotting K-line for 605399.SS 晨光新材: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.778665] Error plotting K-line for 920225.SZ 利通科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:47.932692] Error plotting K-line for 002059.SZ 云南旅游: Wrong type for data, in make_addplot()
[2025-10-26 11:13:48.056741] Error plotting K-line for 603226.SS 菲林格尔: Wrong type for data, in make_addplot()
[2025-10-26 11:13:48.182725] Error plotting K-line for 300136.SZ 信维通信: Wrong type for data, in make_addplot()
[2025-10-26 11:13:48.216096] Error plotting K-line for 603297.SS 永新光学: Wrong type for data, in make_addplot()
[2025-10-26 11:13:48.235035] Error plotting K-line for 300751.SZ 迈为股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:48.464985] Error plotting K-line for 002371.SZ 北方华创: Wrong type for data, in make_addplot()
[2025-10-26 11:13:48.568887] Error plotting K-line for 002718.SZ 友邦吊顶: Wrong type for data, in make_addplot()
[2025-10-26 11:13:48.676681] Error plotting K-line for 300946.SZ 恒而达: Wrong type for data, in make_addplot()
[2025-10-26 11:13:48.867565] Error plotting K-line for 300863.SZ 卡倍亿: Wrong type for data, in make_addplot()
[2025-10-26 11:13:48.934607] Error plotting K-line for 300443.SZ 金雷股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:49.033643] Error plotting K-line for 600362.SS 江西铜业: Wrong type for data, in make_addplot()
[2025-10-26 11:13:49.356376] Error plotting K-line for 002941.SZ 新疆交建: Wrong type for data, in make_addplot()
[2025-10-26 11:13:49.392655] Error plotting K-line for 000672.SZ 上峰水泥: Wrong type for data, in make_addplot()
[2025-10-26 11:13:49.512209] Error plotting K-line for 301117.SZ 佳缘科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:49.562471] Error plotting K-line for 688063.SS 派能科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:49.643776] Error plotting K-line for 688360.SS 德马科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:49.855083] Error plotting K-line for 002905.SZ 金逸影视: Wrong type for data, in make_addplot()
[2025-10-26 11:13:49.967258] Error plotting K-line for 002670.SZ 国盛金控: Wrong type for data, in make_addplot()
[2025-10-26 11:13:49.987835] Error plotting K-line for 300593.SZ 新雷能: Wrong type for data, in make_addplot()
[2025-10-26 11:13:50.206358] Error plotting K-line for 000753.SZ 漳州发展: Wrong type for data, in make_addplot()
[2025-10-26 11:13:50.227120] Error plotting K-line for 603903.SS 中持股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:50.255081] Error plotting K-line for 601616.SS 广电电气: Wrong type for data, in make_addplot()
[2025-10-26 11:13:50.317354] Error plotting K-line for 688776.SS 国光电气: Wrong type for data, in make_addplot()
[2025-10-26 11:13:50.352077] Error plotting K-line for 605488.SS 福莱新材: Wrong type for data, in make_addplot()
[2025-10-26 11:13:50.583144] Error plotting K-line for 600170.SS 上海建工: Wrong type for data, in make_addplot()
[2025-10-26 11:13:50.640343] Error plotting K-line for 002045.SZ 国光电器: Wrong type for data, in make_addplot()
[2025-10-26 11:13:50.709419] Error plotting K-line for 002533.SZ 金杯电工: Wrong type for data, in make_addplot()
[2025-10-26 11:13:50.737810] Error plotting K-line for 002394.SZ 联发股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:50.824927] Error plotting K-line for 301043.SZ 绿岛风: Wrong type for data, in make_addplot()
[2025-10-26 11:13:51.200617] Error plotting K-line for 600162.SS 香江控股: Wrong type for data, in make_addplot()
[2025-10-26 11:13:51.264220] Error plotting K-line for 688077.SS 大地熊: Wrong type for data, in make_addplot()
[2025-10-26 11:13:51.293692] Error plotting K-line for 002276.SZ 万马股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:51.322160] Error plotting K-line for 300115.SZ 长盈精密: Wrong type for data, in make_addplot()
[2025-10-26 11:13:51.384623] Error plotting K-line for 600056.SS 中国医药: Wrong type for data, in make_addplot()
[2025-10-26 11:13:51.438072] Error plotting K-line for 300250.SZ 初灵信息: Wrong type for data, in make_addplot()
[2025-10-26 11:13:51.839420] Error plotting K-line for 688019.SS 安集科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:51.878527] Error plotting K-line for 603956.SS 威派格: Wrong type for data, in make_addplot()
[2025-10-26 11:13:52.020138] Error plotting K-line for 001208.SZ 华菱线缆: Wrong type for data, in make_addplot()
[2025-10-26 11:13:52.042901] Error plotting K-line for 002775.SZ 文科股份: Wrong type for data, in make_addplot()
[2025-10-26 11:13:52.054796] Error plotting K-line for 301631.SZ 壹连科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:52.145513] Error plotting K-line for 002222.SZ 福晶科技: Wrong type for data, in make_addplot()
[2025-10-26 11:13:52.240171] Error plotting K-line for 603878.SS 武进不锈: Wrong type for data, in make_addplot()
[2025-10-26 11:13:52.259909] Error plotting K-line for 603650.SS 彤程新材: Wrong type for data, in make_addplot()
