代码,名称,当前收盘价,MA5,MA10,突破前高价,突破日,信号
001326.SZ,联域股份,51.83,52.512,50.961,51.26,20251009,买入（涨停放量突破前高 + 缩量回踩5日线 + BB下轨确认）
002004.SZ,华邦健康,4.92,4.715999999999999,4.639,4.78,20251017,买入（涨停放量突破前高 + 缩量回踩5日线 + BB下轨确认）
000813.SZ,德展健康,4.1,4.082,4.176,4.4,20250915,买入（涨停放量突破前高 + 缩量回踩5日线 + BB下轨确认）
000020.SZ,深华发Ａ,14.28,14.381999999999996,14.616999999999999,15.36,20250926,买入（涨停放量突破前高 + 缩量回踩5日线 + BB下轨确认）
002184.SZ,海得控制,15.95,15.672,15.273,14.91,20251009,买入（涨停放量突破前高 + 缩量回踩5日线 + BB下轨确认）
001301.SZ,尚太科技,82.98,81.13199999999999,80.843,69.0,20250915,买入（涨停放量突破前高 + 缩量回踩5日线 + BB下轨确认）
002390.SZ,信邦制药,3.83,3.7960000000000007,3.7479999999999998,3.72,20250930,买入（涨停放量突破前高 + 缩量回踩5日线 + BB下轨确认）
000592.SZ,平潭发展,4.08,3.65,3.604,3.7,20251017,买入（涨停放量突破前高 + 缩量回踩5日线 + BB下轨确认）
002183.SZ,怡 亚 通,4.98,5.048,5.171,5.49,20250916,买入（涨停放量突破前高 + 缩量回踩5日线 + BB下轨确认）
