股票代码,股票名称,买入信号,评分,图表路径
000599,青岛双星,"MACD金叉形成; 放量上涨: 量比1.99, 涨幅3.21%; 突破20日前高",50,results/000599_青岛双星_analysis.png
000637,茂化实华,"放量上涨: 量比6.42, 涨幅2.96%; 突破20日前高",30,results/000637_茂化实华_analysis.png
000665,湖北广电,"MA金叉形成; MACD金叉形成; 放量上涨: 量比3.45, 涨幅10.08%; 突破20日前高",70,results/000665_湖北广电_analysis.png
000705,浙江震元,"RSI值为41.30，处于低位回升阶段; 放量上涨: 量比1.72, 涨幅2.84%",30,results/000705_浙江震元_analysis.png
000707,双环科技,"MA金叉形成; 放量上涨: 量比2.23, 涨幅1.83%",35,results/000707_双环科技_analysis.png
000759,中百集团,"MA金叉形成; 放量上涨: 量比2.76, 涨幅0.38%",35,results/000759_中百集团_analysis.png
000826,启迪环境,RSI值为38.46，处于低位回升阶段; KDJ低位金叉,30,results/000826_启迪环境_analysis.png
000837,秦川机床,"RSI值为37.64，处于低位回升阶段; 放量上涨: 量比1.51, 涨幅1.77%",30,results/000837_秦川机床_analysis.png
000859,国风新材,RSI值为35.82，处于低位回升阶段; MACD金叉形成,35,results/000859_国风新材_analysis.png
