股票代码,股票名称,买入信号,评分,图表路径
001267,汇绿生态,"MACD金叉形成; 放量上涨: 量比3.09, 涨幅8.11%; 突破20日前高",50,results/001267_汇绿生态_analysis.png
001279,强邦新材,RSI值为37.72，处于低位回升阶段; MACD金叉形成,35,results/001279_强邦新材_analysis.png
001288,运机集团,"RSI值为44.69，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比1.53, 涨幅6.22%",45,results/001288_运机集团_analysis.png
001296,长江材料,"MACD金叉形成; 放量上涨: 量比2.85, 涨幅3.85%",35,results/001296_长江材料_analysis.png
001313,粤海饲料,RSI值为38.57，处于低位回升阶段; MACD金叉形成,35,results/001313_粤海饲料_analysis.png
001316,润贝航科,"MACD金叉形成; KDJ低位金叉; 放量上涨: 量比2.78, 涨幅8.64%",50,results/001316_润贝航科_analysis.png
