股票代码,股票名称,买入信号,评分,图表路径
000036,华联控股,"RSI值为42.03，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比3.01, 涨幅3.56%",45,results/000036_华联控股_analysis.png
000050,深天马Ａ,"MA金叉形成; 放量上涨: 量比2.26, 涨幅2.72%",35,results/000050_深天马Ａ_analysis.png
000056,皇庭国际,RSI值为34.00，处于低位回升阶段; MACD金叉形成,35,results/000056_皇庭国际_analysis.png
000100,TCL科技,"MA金叉形成; 放量上涨: 量比1.50, 涨幅0.23%",35,results/000100_TCL科技_analysis.png
000503,国新健康,"RSI值为47.33，处于低位回升阶段; MACD金叉形成; KDJ低位金叉; 放量上涨: 量比1.73, 涨幅2.79%",65,results/000503_国新健康_analysis.png
