股票代码,股票名称,买入信号,评分,图表路径
600339,中油工程,"放量上涨: 量比1.92, 涨幅1.07%; 突破20日前高",30,results/600339_中油工程_analysis.png
600340,华夏幸福,"MACD金叉形成; 放量上涨: 量比2.60, 涨幅2.82%",35,results/600340_华夏幸福_analysis.png
600356,恒丰纸业,MA金叉形成; MACD金叉形成,40,results/600356_恒丰纸业_analysis.png
