股票代码,股票名称,买入信号,评分,图表路径
601117,中国化学,"放量上涨: 量比2.01, 涨幅1.30%; 突破20日前高",30,results/601117_中国化学_analysis.png
601500,通用股份,"RSI值为42.50，处于低位回升阶段; 放量上涨: 量比1.67, 涨幅0.45%",30,results/601500_通用股份_analysis.png
601518,吉林高速,"放量上涨: 量比4.67, 涨幅5.63%; 突破20日前高",30,results/601518_吉林高速_analysis.png
