股票代码,股票名称,买入信号,评分,图表路径
000019,深粮控股,"放量上涨: 量比8.17, 涨幅9.94%; 突破20日前高",30,results/000019_深粮控股_analysis.png
000027,深圳能源,"KDJ金叉; 放量上涨: 量比7.07, 涨幅9.32%; 突破20日前高",40,results/000027_深圳能源_analysis.png
