股票代码,股票名称,买入信号,评分,图表路径
000967,盈峰环境,RSI值为43.70，处于低位回升阶段; KDJ低位金叉,30,results/000967_盈峰环境_analysis.png
000980,众泰汽车,"MA金叉形成; KDJ低位金叉; 放量上涨: 量比1.58, 涨幅5.77%",50,results/000980_众泰汽车_analysis.png
000983,山西焦煤,"KDJ金叉; 放量上涨: 量比1.81, 涨幅4.40%; 突破20日前高",40,results/000983_山西焦煤_analysis.png
001213,中铁特货,"放量上涨: 量比1.61, 涨幅1.18%; 突破20日前高",30,results/001213_中铁特货_analysis.png
001313,粤海饲料,RSI值为38.57，处于低位回升阶段; MACD金叉形成,35,results/001313_粤海饲料_analysis.png
