股票代码,股票名称,买入信号,评分,图表路径
002925,盈趣科技,RSI值为38.92，处于低位回升阶段; KDJ低位金叉,30,results/002925_盈趣科技_analysis.png
002949,华阳国际,RSI值为32.48，处于低位回升阶段; KDJ低位金叉,30,results/002949_华阳国际_analysis.png
002955,鸿合科技,RSI值为30.57，处于低位回升阶段; KDJ低位金叉,30,results/002955_鸿合科技_analysis.png
002960,青鸟消防,RSI值为44.87，处于低位回升阶段; KDJ低位金叉,30,results/002960_青鸟消防_analysis.png
002961,瑞达期货,"MA金叉形成; KDJ金叉; 放量上涨: 量比4.77, 涨幅9.98%; 突破20日前高",60,results/002961_瑞达期货_analysis.png
002971,和远气体,MACD金叉形成; KDJ金叉,30,results/002971_和远气体_analysis.png
