股票代码,股票名称,买入信号,评分,图表路径
600748,上实发展,"放量上涨: 量比1.78, 涨幅5.31%; 突破20日前高",30,results/600748_上实发展_analysis.png
600761,安徽合力,RSI值为33.66，处于低位回升阶段; KDJ低位金叉,30,results/600761_安徽合力_analysis.png
600880,博瑞传播,"放量上涨: 量比5.16, 涨幅4.24%; 突破20日前高",30,results/600880_博瑞传播_analysis.png
