股票代码,股票名称,买入信号,评分,图表路径
002775,文科股份,"KDJ金叉; 放量上涨: 量比2.47, 涨幅5.43%; 突破20日前高",40,results/002775_文科股份_analysis.png
002798,帝欧水华,RSI值为44.23，处于低位回升阶段; KDJ低位金叉,30,results/002798_帝欧水华_analysis.png
002807,江阴银行,"放量上涨: 量比1.83, 涨幅0.77%; 突破20日前高",30,results/002807_江阴银行_analysis.png
002877,智能自控,RSI值为47.24，处于低位回升阶段; MACD金叉形成,35,results/002877_智能自控_analysis.png
