股票代码,股票名称,买入信号,评分,图表路径
000798,中水渔业,"放量上涨: 量比1.50, 涨幅0.97%; 突破20日前高",30,results/000798_中水渔业_analysis.png
000839,国安股份,RSI值为48.84，处于低位回升阶段; MACD金叉形成,35,results/000839_国安股份_analysis.png
000852,石化机械,"放量上涨: 量比16.44, 涨幅10.01%; 突破20日前高",30,results/000852_石化机械_analysis.png
000928,中钢国际,"放量上涨: 量比5.51, 涨幅4.89%; 突破20日前高",30,results/000928_中钢国际_analysis.png
