股票代码,股票名称,买入信号,评分,图表路径
600986,浙文互联,"放量上涨: 量比1.66, 涨幅4.08%; 突破20日前高",30,results/600986_浙文互联_analysis.png
601010,文峰股份,MA金叉形成; RSI值为50.00，处于低位回升阶段,35,results/601010_文峰股份_analysis.png
601016,XD节能风,MA金叉形成; RSI值为43.40，处于低位回升阶段,35,results/601016_XD节能风_analysis.png
601188,龙江交通,"放量上涨: 量比2.54, 涨幅1.39%; 突破20日前高",30,results/601188_龙江交通_analysis.png
