股票代码,股票名称,买入信号,评分,图表路径
603871,嘉友国际,RSI值为41.52，处于低位回升阶段; KDJ低位金叉,30,results/603871_嘉友国际_analysis.png
603888,新华网,RSI值为44.10，处于低位回升阶段; KDJ低位金叉,30,results/603888_新华网_analysis.png
605117,德业股份,RSI值为49.04，处于低位回升阶段; KDJ低位金叉,30,results/605117_德业股份_analysis.png
