股票代码,股票名称,买入信号,评分,图表路径
002566,益盛药业,"放量上涨: 量比1.85, 涨幅2.49%; 突破20日前高",30,results/002566_益盛药业_analysis.png
002577,雷柏科技,RSI值为31.49，处于低位回升阶段; KDJ低位金叉,30,results/002577_雷柏科技_analysis.png
002583,海能达,RSI值为34.62，处于低位回升阶段; KDJ低位金叉,30,results/002583_海能达_analysis.png
002588,史丹利,"MACD金叉形成; KDJ低位金叉; 放量上涨: 量比3.04, 涨幅5.05%",50,results/002588_史丹利_analysis.png
002598,山东章鼓,RSI值为36.82，处于低位回升阶段; KDJ低位金叉,30,results/002598_山东章鼓_analysis.png
002609,捷顺科技,RSI值为45.69，处于低位回升阶段; MACD金叉形成; KDJ低位金叉,50,results/002609_捷顺科技_analysis.png
002624,完美世界,RSI值为32.42，处于低位回升阶段; KDJ低位金叉,30,results/002624_完美世界_analysis.png
