股票代码,股票名称,买入信号,评分,图表路径
603378,亚士创能,"放量上涨: 量比3.57, 涨幅9.94%; 突破20日前高",30,results/603378_亚士创能_analysis.png
603399,永杉锂业,RSI值为50.00，处于低位回升阶段; MACD金叉形成,35,results/603399_永杉锂业_analysis.png
603601,再升科技,RSI值为49.00，处于低位回升阶段; KDJ低位金叉,30,results/603601_再升科技_analysis.png
603618,杭电股份,RSI值为44.56，处于低位回升阶段; KDJ低位金叉,30,results/603618_杭电股份_analysis.png
