股票代码,股票名称,买入信号,评分,图表路径
000705,浙江震元,"RSI值为41.30，处于低位回升阶段; 放量上涨: 量比1.72, 涨幅2.84%",30,results/000705_浙江震元_analysis.png
000707,双环科技,"MA金叉形成; 放量上涨: 量比2.23, 涨幅1.83%",35,results/000707_双环科技_analysis.png
000759,中百集团,"MA金叉形成; 放量上涨: 量比2.76, 涨幅0.38%",35,results/000759_中百集团_analysis.png
