股票代码,股票名称,买入信号,评分,图表路径
002632,道明光学,"RSI值为38.83，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比2.22, 涨幅5.32%",45,results/002632_道明光学_analysis.png
002633,申科股份,"放量上涨: 量比2.19, 涨幅5.33%; 突破20日前高",30,results/002633_申科股份_analysis.png
002662,峰璟股份,RSI值为39.29，处于低位回升阶段; KDJ低位金叉,30,results/002662_峰璟股份_analysis.png
002663,普邦股份,"放量上涨: 量比2.15, 涨幅5.33%; 突破20日前高",30,results/002663_普邦股份_analysis.png
002669,康达新材,"RSI值为42.77，处于低位回升阶段; 放量上涨: 量比2.18, 涨幅4.60%",30,results/002669_康达新材_analysis.png
002677,浙江美大,RSI值为36.36，处于低位回升阶段; KDJ低位金叉,30,results/002677_浙江美大_analysis.png
