股票代码,股票名称,买入信号,评分,图表路径
002666,德联集团,"放量上涨: 量比1.78, 涨幅2.58%; 突破20日前高",30,results/002666_德联集团_analysis.png
002672,东江环保,"KDJ金叉; 放量上涨: 量比7.84, 涨幅9.52%; 突破20日前高",40,results/002672_东江环保_analysis.png
002678,珠江钢琴,"放量上涨: 量比1.77, 涨幅9.95%; 突破20日前高",30,results/002678_珠江钢琴_analysis.png
002702,海欣食品,"放量上涨: 量比1.77, 涨幅2.87%; 突破20日前高",30,results/002702_海欣食品_analysis.png
002712,思美传媒,RSI值为46.39，处于低位回升阶段; MACD金叉形成,35,results/002712_思美传媒_analysis.png
002746,仙坛股份,MA金叉形成; KDJ金叉,30,results/002746_仙坛股份_analysis.png
