股票代码,股票名称,买入信号,评分,图表路径
002986,宇新股份,RSI值为48.41，处于低位回升阶段; KDJ低位金叉,30,results/002986_宇新股份_analysis.png
002990,盛视科技,MA金叉形成; RSI值为47.53，处于低位回升阶段,35,results/002990_盛视科技_analysis.png
003001,中岩大地,"放量上涨: 量比2.64, 涨幅6.49%; 突破20日前高",30,results/003001_中岩大地_analysis.png
003011,海象新材,"放量上涨: 量比2.36, 涨幅4.91%; 突破20日前高",30,results/003011_海象新材_analysis.png
003027,同兴科技,MACD金叉形成; KDJ金叉,30,results/003027_同兴科技_analysis.png
003028,振邦智能,"RSI值为43.20，处于低位回升阶段; 放量上涨: 量比2.97, 涨幅3.43%",30,results/003028_振邦智能_analysis.png
