股票代码,股票名称,买入信号,评分,图表路径
601990,南京证券,"RSI值为45.33，处于低位回升阶段; MACD金叉形成; 放量上涨: 量比1.68, 涨幅0.95%",50,results/601990_南京证券_analysis.png
603018,华设集团,"放量上涨: 量比1.52, 涨幅1.42%; 突破20日前高",30,results/603018_华设集团_analysis.png
603058,永吉股份,"RSI值为40.35，处于低位回升阶段; 放量上涨: 量比1.72, 涨幅1.87%",30,results/603058_永吉股份_analysis.png
