股票代码,股票名称,买入信号,评分,图表路径
688538,和辉光电,RSI值为37.50，处于低位回升阶段; KDJ低位金叉,30,results/688538_和辉光电_analysis.png
688602,康鹏科技,"RSI值为45.69，处于低位回升阶段; MACD金叉形成; KDJ低位金叉; 放量上涨: 量比2.13, 涨幅2.78%",65,results/688602_康鹏科技_analysis.png
688609,九联科技,RSI值为39.33，处于低位回升阶段; MACD金叉形成,35,results/688609_九联科技_analysis.png
