股票代码,股票名称,买入信号,评分,图表路径
000012,南  玻Ａ,RSI值为45.45，处于低位回升阶段; MACD金叉形成,35,results/000012_南  玻Ａ_analysis.png
000029,深深房Ａ,RSI值为49.32，处于低位回升阶段; KDJ低位金叉,30,results/000029_深深房Ａ_analysis.png
000030,富奥股份,RSI值为44.94，处于低位回升阶段; MACD金叉形成; KDJ低位金叉,50,results/000030_富奥股份_analysis.png
000032,深桑达Ａ,RSI值为34.07，处于低位回升阶段; KDJ低位金叉,30,results/000032_深桑达Ａ_analysis.png
000061,农 产 品,MA金叉形成; MACD金叉形成,40,results/000061_农 产 品_analysis.png
000065,北方国际,"放量上涨: 量比4.87, 涨幅7.60%; 突破20日前高",30,results/000065_北方国际_analysis.png
000069,华侨城Ａ,RSI值为43.86，处于低位回升阶段; KDJ低位金叉,30,results/000069_华侨城Ａ_analysis.png
