股票代码,股票名称,买入信号,评分,图表路径
603609,禾丰股份,RSI值为42.47，处于低位回升阶段; KDJ低位金叉,30,results/603609_禾丰股份_analysis.png
603616,韩建河山,"放量上涨: 量比5.63, 涨幅5.12%; 突破20日前高",30,results/603616_韩建河山_analysis.png
