股票代码,股票名称,买入信号,评分,图表路径
603335,迪生力,MA金叉形成; RSI值为40.89，处于低位回升阶段,35,results/603335_迪生力_analysis.png
603366,日出东方,RSI值为35.11，处于低位回升阶段; MACD金叉形成,35,results/603366_日出东方_analysis.png
603466,风语筑,RSI值为28.76，股票可能超卖; MACD金叉形成,30,results/603466_风语筑_analysis.png
