股票代码,股票名称,买入信号,评分,图表路径
002877,智能自控,RSI值为47.24，处于低位回升阶段; MACD金叉形成,35,results/002877_智能自控_analysis.png
002878,元隆雅图,"RSI值为42.44，处于低位回升阶段; 放量上涨: 量比1.68, 涨幅0.51%",30,results/002878_元隆雅图_analysis.png
002888,惠威科技,RSI值为40.78，处于低位回升阶段; KDJ低位金叉,30,results/002888_惠威科技_analysis.png
002889,东方嘉盛,"RSI值为31.36，处于低位回升阶段; 放量上涨: 量比1.73, 涨幅0.39%",30,results/002889_东方嘉盛_analysis.png
002896,中大力德,RSI值为34.10，处于低位回升阶段; KDJ低位金叉,30,results/002896_中大力德_analysis.png
002900,哈三联,"KDJ金叉; 放量上涨: 量比2.26, 涨幅10.51%; 突破20日前高",40,results/002900_哈三联_analysis.png
002902,铭普光磁,RSI值为31.73，处于低位回升阶段; KDJ低位金叉,30,results/002902_铭普光磁_analysis.png
002908,德生科技,RSI值为33.33，处于低位回升阶段; MACD金叉形成,35,results/002908_德生科技_analysis.png
