股票代码,股票名称,买入信号,评分,图表路径
301108,洁雅股份,"放量上涨: 量比2.04, 涨幅5.06%; 突破20日前高",30,results/301108_洁雅股份_analysis.png
301111,粤万年青,"放量上涨: 量比1.61, 涨幅2.25%; 突破20日前高",30,results/301111_粤万年青_analysis.png
301113,雅艺科技,"MA金叉形成; 放量上涨: 量比3.60, 涨幅5.64%; 突破20日前高",50,results/301113_雅艺科技_analysis.png
301121,紫建电子,RSI值为43.75，处于低位回升阶段; KDJ低位金叉,30,results/301121_紫建电子_analysis.png
301123,奕东电子,RSI值为46.38，处于低位回升阶段; KDJ低位金叉,30,results/301123_奕东电子_analysis.png
301132,满坤科技,RSI值为41.10，处于低位回升阶段; MACD金叉形成,35,results/301132_满坤科技_analysis.png
301138,华研精机,"MACD金叉形成; 放量上涨: 量比4.34, 涨幅6.33%",35,results/301138_华研精机_analysis.png
301149,隆华新材,RSI值为47.65，处于低位回升阶段; KDJ低位金叉,30,results/301149_隆华新材_analysis.png
301158,德石股份,"放量上涨: 量比6.74, 涨幅16.80%; 突破20日前高",30,results/301158_德石股份_analysis.png
