股票代码,股票名称,买入信号,评分,图表路径
000883,湖北能源,"放量上涨: 量比4.28, 涨幅3.43%; 突破20日前高",30,results/000883_湖北能源_analysis.png
000897,津滨发展,"MACD金叉形成; 放量上涨: 量比2.01, 涨幅3.93%",35,results/000897_津滨发展_analysis.png
000926,福星股份,"MACD金叉形成; 放量上涨: 量比1.51, 涨幅3.53%",35,results/000926_福星股份_analysis.png
000927,中国铁物,"MA金叉形成; 放量上涨: 量比2.44, 涨幅4.09%",35,results/000927_中国铁物_analysis.png
