股票代码,股票名称,买入信号,评分,图表路径
600730,中国高科,RSI值为50.00，处于低位回升阶段; MACD金叉形成,35,results/600730_中国高科_analysis.png
600748,上实发展,"放量上涨: 量比1.78, 涨幅5.31%; 突破20日前高",30,results/600748_上实发展_analysis.png
