股票代码,股票名称,买入信号,评分,图表路径
601388,怡球资源,MA金叉形成; KDJ低位金叉,35,results/601388_怡球资源_analysis.png
601588,北辰实业,"MA金叉形成; MACD金叉形成; 放量上涨: 量比1.61, 涨幅3.98%",55,results/601588_北辰实业_analysis.png
