股票代码,股票名称,买入信号,评分,图表路径
603707,健友股份,RSI值为36.42，处于低位回升阶段; KDJ低位金叉,30,results/603707_健友股份_analysis.png
603759,海天股份,"放量上涨: 量比1.68, 涨幅4.09%; 突破20日前高",30,results/603759_海天股份_analysis.png
