股票代码,股票名称,买入信号,评分,图表路径
600560,金自天正,"MACD金叉形成; 放量上涨: 量比1.97, 涨幅2.05%",35,results/600560_金自天正_analysis.png
600576,祥源文旅,"RSI值为24.26，股票可能超卖; KDJ低位金叉; 放量上涨: 量比1.94, 涨幅2.24%",40,results/600576_祥源文旅_analysis.png
600601,方正科技,"RSI值为49.73，处于低位回升阶段; 放量上涨: 量比1.91, 涨幅4.79%",30,results/600601_方正科技_analysis.png
600605,汇通能源,RSI值为41.61，处于低位回升阶段; MACD金叉形成,35,results/600605_汇通能源_analysis.png
