股票代码,股票名称,买入信号,评分,图表路径
600869,远东股份,MA金叉形成; RSI值为39.88，处于低位回升阶段,35,results/600869_远东股份_analysis.png
600905,三峡能源,"MACD金叉形成; KDJ低位金叉; 放量上涨: 量比2.84, 涨幅2.10%; 突破20日前高",65,results/600905_三峡能源_analysis.png
600930,华电新能,"RSI值为50.00，处于低位回升阶段; 放量上涨: 量比1.83, 涨幅0.16%",30,results/600930_华电新能_analysis.png
600956,新天绿能,"RSI值为48.57，处于低位回升阶段; KDJ低位金叉; 放量上涨: 量比1.66, 涨幅2.05%",45,results/600956_新天绿能_analysis.png
600966,博汇纸业,"RSI值为36.36，处于低位回升阶段; 放量上涨: 量比1.77, 涨幅0.81%",30,results/600966_博汇纸业_analysis.png
600986,浙文互联,"放量上涨: 量比1.66, 涨幅4.08%; 突破20日前高",30,results/600986_浙文互联_analysis.png
601016,节能风电,MA金叉形成; RSI值为43.40，处于低位回升阶段,35,results/601016_节能风电_analysis.png
