股票代码,股票名称,买入信号,评分,图表路径
002083,孚日股份,"放量上涨: 量比2.11, 涨幅0.32%; 突破20日前高",30,results/002083_孚日股份_analysis.png
002093,国脉科技,RSI值为45.28，处于低位回升阶段; MACD金叉形成,35,results/002093_国脉科技_analysis.png
002105,信隆健康,RSI值为35.86，处于低位回升阶段; MACD金叉形成,35,results/002105_信隆健康_analysis.png
002117,东港股份,RSI值为36.08，处于低位回升阶段; KDJ低位金叉,30,results/002117_东港股份_analysis.png
002120,韵达股份,RSI值为44.92，处于低位回升阶段; MACD金叉形成,35,results/002120_韵达股份_analysis.png
