股票代码,股票名称,买入信号,评分,图表路径
600354,敦煌种业,RSI值为44.44，处于低位回升阶段; KDJ低位金叉,30,results/600354_敦煌种业_analysis.png
600375,汉马科技,RSI值为35.74，处于低位回升阶段; KDJ低位金叉,30,results/600375_汉马科技_analysis.png
600405,动力源,RSI值为42.11，处于低位回升阶段; KDJ低位金叉,30,results/600405_动力源_analysis.png
600495,晋西车轴,"放量上涨: 量比3.60, 涨幅2.75%; 突破20日前高",30,results/600495_晋西车轴_analysis.png
