日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-09-28,920978,6.54,6.47,6.92,6.43,262457,196550668.7,7.57,0.0,0.0,30.1
2023-10-09,920978,6.52,6.97,7.2,6.36,120571,91286249.81,12.98,7.73,0.5,13.83
2023-10-10,920978,6.92,7.09,7.17,6.66,66401,51701463.41,7.32,1.72,0.12,7.61
2023-10-11,920978,7.22,7.12,7.72,7.11,61085,50325452.28,8.6,0.42,0.03,7.01
2023-10-12,920978,7.03,7.13,7.43,6.92,41071,33080586.2,7.16,0.14,0.01,4.71
2023-10-13,920978,7.05,6.95,7.3,6.86,40770,32339297.87,6.17,-2.52,-0.18,4.68
2023-10-16,920978,7.17,7.12,7.33,7.01,44262,35812060.69,4.6,2.45,0.17,5.08
2023-10-17,920978,7.01,6.8,7.11,6.75,40147,30825366.94,5.06,-4.49,-0.32,4.6
2023-10-18,920978,6.79,6.7,6.96,6.67,18867,14474596.77,4.26,-1.47,-0.1,2.16
2023-10-19,920978,6.63,6.65,6.87,6.62,11572,8820333.19,3.73,-0.75,-0.05,1.33
2023-10-20,920978,6.63,6.76,6.86,6.63,16017,12265323.41,3.46,1.65,0.11,1.84
2023-10-23,920978,6.78,6.6,6.83,6.53,19446,14642366.45,4.44,-2.37,-0.16,2.23
2023-10-24,920978,6.62,6.6,6.67,6.51,13026,10031589.47,2.42,0.0,0.0,1.49
2023-10-25,920978,6.74,6.79,6.95,6.7,17899,13793486.08,3.79,2.88,0.19,2.05
2023-10-26,920978,6.76,6.84,6.86,6.7,11920,9140401.57,2.36,0.74,0.05,1.37
2023-10-27,920978,6.83,7.6,7.9,6.83,74043,61449592.41,15.64,11.11,0.76,8.62
2023-10-30,920978,7.46,7.78,7.99,7.36,55745,48259826.33,8.29,2.37,0.18,6.49
2023-10-31,920978,7.51,7.02,7.57,7.0,53687,43535362.6,7.33,-9.77,-0.76,6.25
2023-11-01,920978,7.06,6.89,7.17,6.8,27651,21610017.32,5.27,-1.85,-0.13,3.22
2023-11-02,920978,6.89,6.9,7.01,6.82,15716,12250108.39,2.76,0.15,0.01,1.83
2023-11-03,920978,6.95,6.97,7.16,6.84,18871,14927950.21,4.64,1.01,0.07,2.2
2023-11-06,920978,6.98,7.22,7.34,6.96,21162,17074099.3,5.45,3.59,0.25,2.46
2023-11-07,920978,7.21,7.64,7.81,7.17,50876,43020484.85,8.86,5.82,0.42,5.93
2023-11-08,920978,7.55,7.64,7.83,7.45,49191,42113332.37,4.97,0.0,0.0,5.73
2023-11-09,920978,7.6,7.7,7.93,7.6,47692,41325162.36,4.32,0.79,0.06,5.55
2023-11-10,920978,7.68,8.15,8.48,7.65,58785,52861495.7,10.78,5.84,0.45,6.85
2023-11-13,920978,8.13,8.46,8.68,8.01,66495,61859299.59,8.22,3.8,0.31,7.74
2023-11-14,920978,8.43,8.35,8.52,8.1,39753,36576779.61,4.96,-1.3,-0.11,4.63
2023-11-15,920978,8.35,8.36,8.69,8.28,33762,31588642.18,4.91,0.12,0.01,3.93
2023-11-16,920978,8.11,8.2,8.35,8.1,39976,36360324.68,2.99,-1.91,-0.16,4.66
2023-11-17,920978,8.23,8.56,8.75,8.15,35848,33775177.49,7.32,4.39,0.36,4.18
2023-11-20,920978,8.6,9.3,9.8,8.57,71484,71831071.81,14.37,8.64,0.74,8.33
2023-11-21,920978,9.33,9.91,11.2,9.25,114901,125011658.64,20.97,6.56,0.61,13.38
2023-11-22,920978,9.5,10.51,10.87,9.43,98583,108582431.04,14.53,6.05,0.6,11.48
2023-11-23,920978,10.4,9.79,11.08,9.61,82091,91147789.15,13.99,-6.85,-0.72,9.56
2023-11-24,920978,9.98,10.4,10.56,9.63,78636,87465470.19,9.5,6.23,0.61,9.16
2023-11-27,920978,11.56,13.79,13.79,11.43,192992,262614910.06,22.69,32.6,3.39,22.48
2023-11-28,920978,12.6,14.25,17.4,12.35,244395,387800307.1,36.62,3.34,0.46,28.46
2023-11-29,920978,15.0,13.15,15.78,12.88,165509,252001178.64,20.35,-7.72,-1.1,19.28
2023-11-30,920978,13.3,12.05,13.58,11.68,127440,170313323.84,14.45,-8.37,-1.1,14.84
2023-12-01,920978,12.25,11.1,12.43,11.02,103827,129940323.39,11.7,-7.88,-0.95,12.09
2023-12-04,920978,10.8,11.13,11.7,10.45,73777,89023172.03,11.26,0.27,0.03,8.59
2023-12-05,920978,11.1,12.42,12.85,10.95,128758,166258804.09,17.07,11.59,1.29,15.0
2023-12-06,920978,12.18,11.98,12.8,11.72,76035,99213707.76,8.7,-3.54,-0.44,8.86
2023-12-07,920978,11.86,12.24,12.6,11.7,65204,85753775.35,7.51,2.17,0.26,7.59
2023-12-08,920978,12.49,12.46,12.65,12.01,54815,72704607.43,5.23,1.8,0.22,6.38
2023-12-11,920978,12.59,12.46,12.76,12.17,54478,71242286.3,4.74,0.0,0.0,6.34
2023-12-12,920978,12.43,14.31,14.57,12.43,140827,200192258.76,17.17,14.85,1.85,16.4
2023-12-13,920978,14.08,14.96,17.24,13.69,196958,314563143.34,24.81,4.54,0.65,22.94
2023-12-14,920978,14.82,14.3,16.15,14.08,148497,234414372.17,13.84,-4.41,-0.66,17.29
2023-12-15,920978,14.09,14.86,14.98,13.47,101166,150682149.33,10.56,3.92,0.56,11.78
2023-12-18,920978,14.89,15.6,15.98,14.89,103332,166282726.05,7.34,4.98,0.74,12.03
2023-12-19,920978,15.38,15.32,15.86,14.9,63471,101429120.51,6.15,-1.79,-0.28,7.39
2023-12-20,920978,15.18,15.69,15.97,15.11,77249,125699200.39,5.61,2.42,0.37,9.0
2023-12-21,920978,15.68,13.39,16.38,13.28,129458,197405972.97,19.76,-14.66,-2.3,15.08
2023-12-22,920978,13.23,13.77,13.96,12.88,59243,83550967.7,8.07,2.84,0.38,6.9
2023-12-25,920978,13.96,15.58,15.67,13.88,109413,169817810.14,13.0,13.14,1.81,12.74
2023-12-26,920978,15.65,15.03,16.13,14.38,115626,183897051.27,11.23,-3.53,-0.55,13.47
2023-12-27,920978,14.86,15.44,15.48,14.59,83506,130695693.07,5.92,2.73,0.41,9.73
2023-12-28,920978,15.29,15.13,15.96,15.04,82940,132281644.05,5.96,-2.01,-0.31,9.66
2023-12-29,920978,15.03,15.32,15.67,14.63,77334,122928604.58,6.87,1.26,0.19,9.01
2024-01-02,920978,15.36,15.56,16.01,15.19,79693,128778897.41,5.35,1.57,0.24,9.28
2024-01-03,920978,15.51,15.56,15.73,15.05,51764,82501385.83,4.37,0.0,0.0,6.03
2024-01-04,920978,15.56,15.16,15.56,14.98,40008,63274729.24,3.73,-2.57,-0.4,4.66
