日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-06-30,301210,35.55,36.5,39.75,34.12,68999,344494855.0,13.66,-11.43,-4.71,41.98
2023-07-03,301210,34.82,35.87,38.33,34.68,51077,259615759.0,10.0,-1.73,-0.63,31.08
2023-07-04,301210,35.47,35.76,36.89,34.68,39489,198134603.0,6.16,-0.31,-0.11,24.03
2023-07-05,301210,35.18,34.88,36.26,34.71,34555,171467896.0,4.33,-2.46,-0.88,21.02
2023-07-06,301210,34.76,34.05,34.81,33.96,26669,128384237.0,2.44,-2.38,-0.83,16.23
2023-07-07,301210,33.58,32.65,33.79,32.58,24993,116373562.0,3.55,-4.11,-1.4,15.21
2023-07-10,301210,32.48,32.55,32.88,32.35,12840,59033698.0,1.62,-0.31,-0.1,7.81
2023-07-11,301210,32.41,32.78,32.83,32.41,10986,50534641.0,1.29,0.71,0.23,6.68
2023-07-12,301210,32.86,33.24,33.81,32.84,21345,100124721.0,2.96,1.4,0.46,12.99
2023-07-13,301210,33.01,33.22,33.47,32.58,18756,87235731.0,2.68,-0.06,-0.02,11.41
2023-07-14,301210,33.06,33.37,33.49,33.06,13515,63428499.0,1.29,0.45,0.15,8.22
2023-07-17,301210,33.35,33.38,33.78,33.16,11594,54580045.0,1.86,0.03,0.01,7.05
2023-07-18,301210,33.39,32.89,33.39,32.88,10005,46567416.0,1.53,-1.47,-0.49,6.09
2023-07-19,301210,32.95,33.15,33.37,32.95,7872,36729856.0,1.28,0.79,0.26,4.79
2023-07-20,301210,33.2,33.68,33.78,33.09,17959,84698228.0,2.08,1.6,0.53,10.93
2023-07-21,301210,34.68,33.73,36.26,33.68,29795,146372212.0,7.66,0.15,0.05,18.13
2023-07-24,301210,30.97,31.55,32.22,30.97,21691,96574450.0,3.71,-6.46,-2.18,13.2
2023-07-25,301210,31.51,31.8,31.98,31.51,11544,51649498.0,1.49,0.79,0.25,7.02
2023-07-26,301210,31.65,31.57,32.14,31.54,9622,43054993.0,1.89,-0.72,-0.23,5.85
2023-07-27,301210,31.62,31.42,31.82,31.4,7616,33870550.0,1.33,-0.48,-0.15,4.63
2023-07-28,301210,31.27,31.5,31.58,31.01,8846,39040599.0,1.81,0.25,0.08,5.38
2023-07-31,301210,31.58,31.67,31.78,31.46,8654,38513208.0,1.02,0.54,0.17,5.26
2023-08-01,301210,31.71,31.42,31.71,31.28,6330,28027004.0,1.36,-0.79,-0.25,3.85
2023-08-02,301210,31.47,31.54,31.61,31.4,4331,19220848.0,0.67,0.38,0.12,2.63
2023-08-03,301210,31.42,31.6,31.84,31.32,7201,32111618.0,1.65,0.19,0.06,4.38
2023-08-04,301210,31.8,31.45,31.8,31.42,6095,27065046.0,1.2,-0.47,-0.15,3.71
2023-08-07,301210,31.53,31.38,31.68,31.32,3942,17440641.0,1.14,-0.22,-0.07,2.4
2023-08-08,301210,31.46,31.77,31.78,31.39,7998,35640911.0,1.24,1.24,0.39,4.87
2023-08-09,301210,31.76,33.17,33.38,31.58,26302,120637625.0,5.67,4.41,1.4,16.0
2023-08-10,301210,32.81,33.94,35.14,32.81,40302,192761623.0,7.02,2.32,0.77,24.52
2023-08-11,301210,34.82,35.55,36.73,33.76,55014,272225167.0,8.75,4.74,1.61,33.47
2023-08-14,301210,34.75,34.44,34.75,33.17,36862,176017634.0,4.44,-3.12,-1.11,22.43
2023-08-15,301210,32.9,32.66,33.09,32.05,38655,177521813.0,3.02,-5.17,-1.78,23.52
2023-08-16,301210,32.18,33.42,33.74,32.18,33040,154652596.0,4.78,2.33,0.76,20.1
2023-08-17,301210,33.67,34.82,35.68,32.45,44827,214056529.0,9.66,4.19,1.4,27.27
2023-08-18,301210,34.01,41.87,41.87,33.86,77298,435449591.0,23.0,20.25,7.05,47.03
2023-08-21,301210,40.18,36.25,40.18,35.7,86904,456513193.0,10.7,-13.42,-5.62,52.87
2023-08-22,301210,35.54,34.62,36.11,33.9,57562,282360094.0,6.1,-4.5,-1.63,35.02
2023-08-23,301210,33.9,35.97,36.19,33.6,54967,268883879.0,7.48,3.9,1.35,33.44
2023-08-24,301210,35.54,34.23,35.81,34.15,42480,208608393.0,4.61,-4.84,-1.74,25.85
2023-08-25,301210,33.02,31.32,33.96,31.27,35758,162516921.0,7.86,-8.5,-2.91,21.76
2023-08-28,301210,33.39,31.05,33.54,31.05,24852,112387585.0,7.95,-0.86,-0.27,15.12
